(2,0.9, 0.6),0.121504907
(2,0.9, 0.7),0.11609146
(2,0.9, 0.8),0.119776059
(2,0.9, 0.9),0.137876532
(2,0.9, 1.0),0.12253614
(2,1, 0.1),0.096793608
(2,1, 0.2),0.137135179
(2,1, 0.3),0.111851268
(2,1, 0.4),0.121323535
(2,1, 0.5),0.110682256
(2,1, 0.6),0.153008203
(2,1, 0.7),0.140511579
(2,1, 0.8),0.124968611
(2,1, 0.9),0.113800003
(2,1, 1.0),0.104764453
(3,0.1, 0.1),0.148512517
(3,0.1, 0.2),0.147075112
(3,0.1, 0.3),0.13400606
(3,0.1, 0.4),0.148062606
(3,0.1, 0.5),0.148412627
(3,0.1, 0.6),0.154899295
(3,0.1, 0.7),0.148408328
(3,0.1, 0.8),0.125035639
(3,0.1, 0.9),0.139207412
(3,0.1, 1.0),0.18577703
(3,0.2, 0.1),0.149098172
(3,0.2, 0.2),0.131095781
(3,0.2, 0.3),0.158535083
(3,0.2, 0.4),0.140501612
(3,0.2, 0.5),0.133854231
(3,0.2, 0.6),0.133744518
(3,0.2, 0.7),0.129565304
(3,0.2, 0.8),0.205444306
(3,0.2, 0.9),0.145684905
(3,0.2, 1.0),0.15488311
(3,0.3, 0.1),0.158428712
(3,0.3, 0.2),0.140112532
(3,0.3, 0.3),0.157294859
(3,0.3, 0.4),0.161428187
(3,0.3, 0.5),0.151647694
(3,0.3, 0.6),0.137270325
(3,0.3, 0.7),0.176318447
(3,0.3, 0.8),0.151638663
(3,0.3, 0.9),0.204079107
(3,0.3, 1.0),0.1477874
(3,0.4, 0.1),0.155405337
(3,0.4, 0.2),0.136092425
(3,0.4, 0.3),0.170183824
(3,0.4, 0.4),0.16663577
(3,0.4, 0.5),0.157315971
(3,0.4, 0.6),0.154101992
(3,0.4, 0.7),0.170945672
(3,0.4, 0.8),0.157692209
(3,0.4, 0.9),0.192449129
(3,0.4, 1.0),0.152561076
(3,0.5, 0.1),0.172488139
(3,0.5, 0.2),0.157018533
(3,0.5, 0.3),0.163203123
(3,0.5, 0.4),0.151356854
(3,0.5, 0.5),0.163421426
(3,0.5, 0.6),0.152945633
(3,0.5, 0.7),0.179970599
(3,0.5, 0.8),0.203262067
(3,0.5, 0.9),0.178026184
(3,0.5, 1.0),0.161558553
(3,0.6, 0.1),0.193142922
(3,0.6, 0.2),0.166850558
(3,0.6, 0.3),0.163658655
(3,0.6, 0.4),0.182455877
(3,0.6, 0.5),0.157807636
(3,0.6, 0.6),0.160182557
(3,0.6, 0.7),0.191240908
(3,0.6, 0.8),0.166307897
(3,0.6, 0.9),0.217199428
(3,0.6, 1.0),0.164380951
(3,0.7, 0.1),0.165164905
(3,0.7, 0.2),0.160524481
(3,0.7, 0.3),0.179433853
(3,0.7, 0.4),0.159497265
(3,0.7, 0.5),0.155405338
(3,0.7, 0.6),0.188241065
(3,0.7, 0.7),0.165938142
(3,0.7, 0.8),0.162086016
(3,0.7, 0.9),0.150999924
(3,0.7, 1.0),0.167117465
(3,0.8, 0.1),0.1757027
(3,0.8, 0.2),0.151026097
(3,0.8, 0.3),0.145764928
(3,0.8, 0.4),0.180542906
(3,0.8, 0.5),0.155275934
(3,0.8, 0.6),0.160707417
(3,0.8, 0.7),0.164733637
(3,0.8, 0.8),0.16178545
(3,0.8, 0.9),0.179299673
(3,0.8, 1.0),0.19477187
(3,0.9, 0.1),0.169601549
(3,0.9, 0.2),0.191811156
(3,0.9, 0.3),0.145736156
(3,0.9, 0.4),0.174822882
(3,0.9, 0.5),0.166199851
(3,0.9, 0.6),0.158264134
(3,0.9, 0.7),0.171447698
(3,0.9, 0.8),0.156845783
(3,0.9, 0.9),0.195858985
(3,0.9, 1.0),0.15395215
(3,1, 0.1),0.164896706
(3,1, 0.2),0.159168665
(3,1, 0.3),0.155330762
(3,1, 0.4),0.169270651
(3,1, 0.5),0.183250312
(3,1, 0.6),0.174921513
(3,1, 0.7),0.158816389
(3,1, 0.8),0.171432192
(3,1, 0.9),0.171214012
(3,1, 1.0),0.196211022
(4,0.1, 0.1),0.167672582
(4,0.1, 0.2),0.177225911
(4,0.1, 0.3),0.170059409
(4,0.1, 0.4),0.184722168
(4,0.1, 0.5),0.1837232
(4,0.1, 0.6),0.174931975
(4,0.1, 0.7),0.173747031
(4,0.1, 0.8),0.194850483
(4,0.1, 0.9),0.198922455
(4,0.1, 1.0),0.201270831
(4,0.2, 0.1),0.176210796
(4,0.2, 0.2),0.154991413
(4,0.2, 0.3),0.167730512
(4,0.2, 0.4),0.215984286
(4,0.2, 0.5),0.183630338
(4,0.2, 0.6),0.206722686
(4,0.2, 0.7),0.17281407
(4,0.2, 0.8),0.197931905
(4,0.2, 0.9),0.200903451
(4,0.2, 1.0),0.170632766
(4,0.3, 0.1),0.202942014
(4,0.3, 0.2),0.186054782
(4,0.3, 0.3),0.193637111
(4,0.3, 0.4),0.172961198
(4,0.3, 0.5),0.201764971
(4,0.3, 0.6),0.157230123
(4,0.3, 0.7),0.203005493
(4,0.3, 0.8),0.185719047
(4,0.3, 0.9),0.177963641
(4,0.3, 1.0),0.199651511
(4,0.4, 0.1),0.170410734
(4,0.4, 0.2),0.202414583
(4,0.4, 0.3),0.199989703
(4,0.4, 0.4),0.193362821
(4,0.4, 0.5),0.230440997
(4,0.4, 0.6),0.192138023
(4,0.4, 0.7),0.209932328
(4,0.4, 0.8),0.214218007
(4,0.4, 0.9),0.237558778
(4,0.4, 1.0),0.201017054
(4,0.5, 0.1),0.197432846
(4,0.5, 0.2),0.191046848
(4,0.5, 0.3),0.19324962
(4,0.5, 0.4),0.171680464
(4,0.5, 0.5),0.194149542
(4,0.5, 0.6),0.222013026
(4,0.5, 0.7),0.231877068
(4,0.5, 0.8),0.214240642
(4,0.5, 0.9),0.186333285
(4,0.5, 1.0),0.209150982
(4,0.6, 0.1),0.229767588
(4,0.6, 0.2),0.20619417
(4,0.6, 0.3),0.182367014
(4,0.6, 0.4),0.201445521
(4,0.6, 0.5),0.207184765
(4,0.6, 0.6),0.206938126
(4,0.6, 0.7),0.210043573
(4,0.6, 0.8),0.201962238
(4,0.6, 0.9),0.212863597
(4,0.6, 1.0),0.202964421
(4,0.7, 0.1),0.24609568
(4,0.7, 0.2),0.206836176
(4,0.7, 0.3),0.227136283
(4,0.7, 0.4),0.20243792
(4,0.7, 0.5),0.197606188
(4,0.7, 0.6),0.223619292
(4,0.7, 0.7),0.225923586
(4,0.7, 0.8),0.203476084
(4,0.7, 0.9),0.248053967
(4,0.7, 1.0),0.237902787
(4,0.8, 0.1),0.186868886
(4,0.8, 0.2),0.183339198
(4,0.8, 0.3),0.229519419
(4,0.8, 0.4),0.212699292
(4,0.8, 0.5),0.20670465
(4,0.8, 0.6),0.216211224
(4,0.8, 0.7),0.184042295
(4,0.8, 0.8),0.20080438
(4,0.8, 0.9),0.190362186
(4,0.8, 1.0),0.212266045
(4,0.9, 0.1),0.207460713
(4,0.9, 0.2),0.193798274
(4,0.9, 0.3),0.226031022
(4,0.9, 0.4),0.217695953
(4,0.9, 0.5),0.206751558
(4,0.9, 0.6),0.234040336
(4,0.9, 0.7),0.193654404
(4,0.9, 0.8),0.199275402
(4,0.9, 0.9),0.196987339
(4,0.9, 1.0),0.210617167
(4,1, 0.1),0.225576748
(4,1, 0.2),0.192435737
(4,1, 0.3),0.198012888
(4,1, 0.4),0.233448609
(4,1, 0.5),0.210375483
(4,1, 0.6),0.177165858
(4,1, 0.7),0.181591502
(4,1, 0.8),0.189869107
(4,1, 0.9),0.219263151
(4,1, 1.0),0.21603046
(5,0.1, 0.1),0.203678919
(5,0.1, 0.2),0.21394028
(5,0.1, 0.3),0.211996609
(5,0.1, 0.4),0.193764071
(5,0.1, 0.5),0.218150982
(5,0.1, 0.6),0.217866694
(5,0.1, 0.7),0.190951112
(5,0.1, 0.8),0.209305509
(5,0.1, 0.9),0.224701217
(5,0.1, 1.0),0.218524656
(5,0.2, 0.1),0.191945167
(5,0.2, 0.2),0.184679353
(5,0.2, 0.3),0.206423126
(5,0.2, 0.4),0.204887371
(5,0.2, 0.5),0.201662117
(5,0.2, 0.6),0.193643893
(5,0.2, 0.7),0.222642749
(5,0.2, 0.8),0.234913345
(5,0.2, 0.9),0.209935758
(5,0.2, 1.0),0.20136816
(5,0.3, 0.1),0.221768613
(5,0.3, 0.2),0.217264009
(5,0.3, 0.3),0.211493828
(5,0.3, 0.4),0.199808632
(5,0.3, 0.5),0.19912621
(5,0.3, 0.6),0.222956079
(5,0.3, 0.7),0.223928526
(5,0.3, 0.8),0.208071839
(5,0.3, 0.9),0.222296534
(5,0.3, 1.0),0.243447728
(5,0.4, 0.1),0.20228294
(5,0.4, 0.2),0.204949657
(5,0.4, 0.3),0.242019183
(5,0.4, 0.4),0.211032307
(5,0.4, 0.5),0.220387506
(5,0.4, 0.6),0.239637917
(5,0.4, 0.7),0.240918507
(5,0.4, 0.8),0.244361343
(5,0.4, 0.9),0.220982108
(5,0.4, 1.0),0.280257764
(5,0.5, 0.1),0.205396975
(5,0.5, 0.2),0.219293545
(5,0.5, 0.3),0.25225072
(5,0.5, 0.4),0.221932382
(5,0.5, 0.5),0.248469783
(5,0.5, 0.6),0.21158926
(5,0.5, 0.7),0.23638527
(5,0.5, 0.8),0.228899055
(5,0.5, 0.9),0.250680904
(5,0.5, 1.0),0.251438528
(5,0.6, 0.1),0.217839371
(5,0.6, 0.2),0.200407555
(5,0.6, 0.3),0.235408632
(5,0.6, 0.4),0.23115929
(5,0.6, 0.5),0.190980099
(5,0.6, 0.6),0.237226183
(5,0.6, 0.7),0.21036238
(5,0.6, 0.8),0.244665423
(5,0.6, 0.9),0.2334268
(5,0.6, 1.0),0.253663013
(5,0.7, 0.1),0.215781686
(5,0.7, 0.2),0.206671491
(5,0.7, 0.3),0.225739362
(5,0.7, 0.4),0.212437166
(5,0.7, 0.5),0.239552025
(5,0.7, 0.6),0.264753759
(5,0.7, 0.7),0.22683586
(5,0.7, 0.8),0.233834454
(5,0.7, 0.9),0.252398813
(5,0.7, 1.0),0.254188025
(5,0.8, 0.1),0.241090216
(5,0.8, 0.2),0.215118334
(5,0.8, 0.3),0.214180763
(5,0.8, 0.4),0.207531862
(5,0.8, 0.5),0.2341218
(5,0.8, 0.6),0.210188811
(5,0.8, 0.7),0.260242563
(5,0.8, 0.8),0.241711704
(5,0.8, 0.9),0.202117536
(5,0.8, 1.0),0.205507983
(5,0.9, 0.1),0.210734197
(5,0.9, 0.2),0.24574452
(5,0.9, 0.3),0.211361004
(5,0.9, 0.4),0.236837498
(5,0.9, 0.5),0.231988905
(5,0.9, 0.6),0.229793262
(5,0.9, 0.7),0.237397698
(5,0.9, 0.8),0.21760967
(5,0.9, 0.9),0.256409227
(5,0.9, 1.0),0.226370462
(5,1, 0.1),0.216908898
(5,1, 0.2),0.213230547
(5,1, 0.3),0.247240397
(5,1, 0.4),0.215257108
(5,1, 0.5),0.220547596
(5,1, 0.6),0.225686335
(5,1, 0.7),0.202632624
(5,1, 0.8),0.223858218
(5,1, 0.9),0.223703793
(5,1, 1.0),0.235871659
(6,0.1, 0.1),0.188059271
(6,0.1, 0.2),0.208120102
(6,0.1, 0.3),0.215497991
(6,0.1, 0.4),0.219905568
(6,0.1, 0.5),0.196756487
(6,0.1, 0.6),0.230930531
(6,0.1, 0.7),0.20100963
(6,0.1, 0.8),0.211726922
(6,0.1, 0.9),0.219576096
(6,0.1, 1.0),0.214677575
(6,0.2, 0.1),0.205481975
(6,0.2, 0.2),0.204163461
(6,0.2, 0.3),0.215532016
(6,0.2, 0.4),0.228324824
(6,0.2, 0.5),0.248205919
(6,0.2, 0.6),0.230953758
(6,0.2, 0.7),0.228603627
(6,0.2, 0.8),0.221901915
(6,0.2, 0.9),0.225220753
(6,0.2, 1.0),0.225456434
(6,0.3, 0.1),0.256332072
(6,0.3, 0.2),0.212297117
(6,0.3, 0.3),0.235798043
(6,0.3, 0.4),0.257936708
(6,0.3, 0.5),0.226483816
(6,0.3, 0.6),0.22377338
(6,0.3, 0.7),0.244288897
(6,0.3, 0.8),0.211444662
(6,0.3, 0.9),0.225477026
(6,0.3, 1.0),0.218202531
(6,0.4, 0.1),0.203990669
(6,0.4, 0.2),0.266070378
(6,0.4, 0.3),0.249483919
(6,0.4, 0.4),0.226837623
(6,0.4, 0.5),0.210363742
(6,0.4, 0.6),0.228057809
(6,0.4, 0.7),0.262890403
(6,0.4, 0.8),0.247616353
(6,0.4, 0.9),0.25456874
(6,0.4, 1.0),0.233229067
(6,0.5, 0.1),0.2027225
(6,0.5, 0.2),0.229552293
(6,0.5, 0.3),0.231262632
(6,0.5, 0.4),0.232224071
(6,0.5, 0.5),0.221503849
(6,0.5, 0.6),0.233168074
(6,0.5, 0.7),0.229076108
(6,0.5, 0.8),0.254964948
(6,0.5, 0.9),0.248944598
(6,0.5, 1.0),0.255786524
(6,0.6, 0.1),0.232457984
(6,0.6, 0.2),0.235415689
(6,0.6, 0.3),0.236460747
(6,0.6, 0.4),0.232682239
(6,0.6, 0.5),0.248406426
(6,0.6, 0.6),0.243160736
(6,0.6, 0.7),0.253789017
(6,0.6, 0.8),0.257999193
(6,0.6, 0.9),0.239962624
(6,0.6, 1.0),0.254717758
(6,0.7, 0.1),0.230783738
(6,0.7, 0.2),0.225202334
(6,0.7, 0.3),0.242105046
(6,0.7, 0.4),0.251930179
(6,0.7, 0.5),0.223032204
(6,0.7, 0.6),0.245750439
(6,0.7, 0.7),0.237257915
(6,0.7, 0.8),0.247080609
(6,0.7, 0.9),0.279459452
(6,0.7, 1.0),0.282278173
(6,0.8, 0.1),0.224227728
(6,0.8, 0.2),0.22144817
(6,0.8, 0.3),0.240773688
(6,0.8, 0.4),0.238269098
(6,0.8, 0.5),0.234341396
(6,0.8, 0.6),0.22458209
(6,0.8, 0.7),0.252067705
(6,0.8, 0.8),0.228318477
(6,0.8, 0.9),0.224773374
(6,0.8, 1.0),0.250755169
(6,0.9, 0.1),0.25037203
(6,0.9, 0.2),0.237417363
(6,0.9, 0.3),0.251382719
(6,0.9, 0.4),0.250228405
(6,0.9, 0.5),0.245872013
(6,0.9, 0.6),0.250703401
(6,0.9, 0.7),0.251202066
(6,0.9, 0.8),0.252609942
(6,0.9, 0.9),0.22218957
(6,0.9, 1.0),0.243850611
(6,1, 0.1),0.236199572
(6,1, 0.2),0.223162278
(6,1, 0.3),0.241996621
(6,1, 0.4),0.222232066
(6,1, 0.5),0.247411217
(6,1, 0.6),0.236583613
(6,1, 0.7),0.230870046
(6,1, 0.8),0.256209014
(6,1, 0.9),0.270976412
(6,1, 1.0),0.25902669
(7,0.1, 0.1),0.221547402
(7,0.1, 0.2),0.224866198
(7,0.1, 0.3),0.221468496
(7,0.1, 0.4),0.221622725
(7,0.1, 0.5),0.226522493
(7,0.1, 0.6),0.228371716
(7,0.1, 0.7),0.220110035
(7,0.1, 0.8),0.239898439
(7,0.1, 0.9),0.257033899
(7,0.1, 1.0),0.234783068
(7,0.2, 0.1),0.238793442
(7,0.2, 0.2),0.221106463
(7,0.2, 0.3),0.229780037
(7,0.2, 0.4),0.224721894
(7,0.2, 0.5),0.246915423
(7,0.2, 0.6),0.217385725
(7,0.2, 0.7),0.27576427
(7,0.2, 0.8),0.24131946
(7,0.2, 0.9),0.233154512
(7,0.2, 1.0),0.229862034
(7,0.3, 0.1),0.231694412
(7,0.3, 0.2),0.234601998
(7,0.3, 0.3),0.250134417
(7,0.3, 0.4),0.245831086
(7,0.3, 0.5),0.233492327
(7,0.3, 0.6),0.246577082
(7,0.3, 0.7),0.214996415
(7,0.3, 0.8),0.261237719
(7,0.3, 0.9),0.277715524
(7,0.3, 1.0),0.22648588
(7,0.4, 0.1),0.212674527
(7,0.4, 0.2),0.249611438
(7,0.4, 0.3),0.221245992
(7,0.4, 0.4),0.214072536
(7,0.4, 0.5),0.279221466
(7,0.4, 0.6),0.225894209
(7,0.4, 0.7),0.24181883
(7,0.4, 0.8),0.248039616
(7,0.4, 0.9),0.248204941
(7,0.4, 1.0),0.278528753
(7,0.5, 0.1),0.223396964
(7,0.5, 0.2),0.244871539
(7,0.5, 0.3),0.249273942
(7,0.5, 0.4),0.243444689
(7,0.5, 0.5),0.238802863
(7,0.5, 0.6),0.257103249
(7,0.5, 0.7),0.278511799
(7,0.5, 0.8),0.221904117
(7,0.5, 0.9),0.281563365
(7,0.5, 1.0),0.275217939
(7,0.6, 0.1),0.240907154
(7,0.6, 0.2),0.249943313
(7,0.6, 0.3),0.239322802
(7,0.6, 0.4),0.233270982
(7,0.6, 0.5),0.248592783
(7,0.6, 0.6),0.246983373
(7,0.6, 0.7),0.262793096
(7,0.6, 0.8),0.262439703
(7,0.6, 0.9),0.266382107
(7,0.6, 1.0),0.295762352
(7,0.7, 0.1),0.246216575
(7,0.7, 0.2),0.236293251
(7,0.7, 0.3),0.25661891
(7,0.7, 0.4),0.239123045
(7,0.7, 0.5),0.265887676
(7,0.7, 0.6),0.256959445
(7,0.7, 0.7),0.252110673
(7,0.7, 0.8),0.257437987
(7,0.7, 0.9),0.284928433
(7,0.7, 1.0),0.272080172
(7,0.8, 0.1),0.249801189
(7,0.8, 0.2),0.266248503
(7,0.8, 0.3),0.251738322
(7,0.8, 0.4),0.236839808
(7,0.8, 0.5),0.243744044
(7,0.8, 0.6),0.256529445
(7,0.8, 0.7),0.267457199
(7,0.8, 0.8),0.278309934
(7,0.8, 0.9),0.25274038
(7,0.8, 1.0),0.260944931
(7,0.9, 0.1),0.213664036
(7,0.9, 0.2),0.237245698
(7,0.9, 0.3),0.254940614
(7,0.9, 0.4),0.240457725
(7,0.9, 0.5),0.233463223
(7,0.9, 0.6),0.230209793
(7,0.9, 0.7),0.23952359
(7,0.9, 0.8),0.298386382
(7,0.9, 0.9),0.232348716
(7,0.9, 1.0),0.262183998
(7,1, 0.1),0.221867467
(7,1, 0.2),0.241819575
(7,1, 0.3),0.251858704
(7,1, 0.4),0.238595785
(7,1, 0.5),0.260427234
(7,1, 0.6),0.230792388
(7,1, 0.7),0.255612189
(7,1, 0.8),0.245226734
(7,1, 0.9),0.237171129
(7,1, 1.0),0.282661287
(8,0.1, 0.1),0.215423791
(8,0.1, 0.2),0.223381241
(8,0.1, 0.3),0.216094172
(8,0.1, 0.4),0.227811446
(8,0.1, 0.5),0.223843171
(8,0.1, 0.6),0.232514191
(8,0.1, 0.7),0.217981165
(8,0.1, 0.8),0.275150099
(8,0.1, 0.9),0.219919538
(8,0.1, 1.0),0.264478511
(8,0.2, 0.1),0.241376312
(8,0.2, 0.2),0.233512386
(8,0.2, 0.3),0.223480594
(8,0.2, 0.4),0.250467908
(8,0.2, 0.5),0.247608424
(8,0.2, 0.6),0.248088066
(8,0.2, 0.7),0.242812993
(8,0.2, 0.8),0.237005404
(8,0.2, 0.9),0.213719407
(8,0.2, 1.0),0.249889369
(8,0.3, 0.1),0.226673581
(8,0.3, 0.2),0.228045926
(8,0.3, 0.3),0.249923203
(8,0.3, 0.4),0.259803849
(8,0.3, 0.5),0.23227138
(8,0.3, 0.6),0.246779137
(8,0.3, 0.7),0.278206318
(8,0.3, 0.8),0.274836544
(8,0.3, 0.9),0.249461235
(8,0.3, 1.0),0.281027079
(8,0.4, 0.1),0.225820888
(8,0.4, 0.2),0.233122973
(8,0.4, 0.3),0.2518368
(8,0.4, 0.4),0.250335913
(8,0.4, 0.5),0.263461392
(8,0.4, 0.6),0.260743385
(8,0.4, 0.7),0.285463121
(8,0.4, 0.8),0.281333922
(8,0.4, 0.9),0.258771737
(8,0.4, 1.0),0.312244729
(8,0.5, 0.1),0.244430638
(8,0.5, 0.2),0.250519713
(8,0.5, 0.3),0.262735485
(8,0.5, 0.4),0.224344515
(8,0.5, 0.5),0.23045538
(8,0.5, 0.6),0.28945442
(8,0.5, 0.7),0.260360358
(8,0.5, 0.8),0.274345462
(8,0.5, 0.9),0.334282264
(8,0.5, 1.0),0.296376151
(8,0.6, 0.1),0.244850551
(8,0.6, 0.2),0.249753888
(8,0.6, 0.3),0.222522273
(8,0.6, 0.4),0.256545352
(8,0.6, 0.5),0.249884091
(8,0.6, 0.6),0.269592456
(8,0.6, 0.7),0.264303151
(8,0.6, 0.8),0.296427466
(8,0.6, 0.9),0.306010869
(8,0.6, 1.0),0.296765264
(8,0.7, 0.1),0.255770596
(8,0.7, 0.2),0.239865544
(8,0.7, 0.3),0.243192891
(8,0.7, 0.4),0.233975198
(8,0.7, 0.5),0.220863346
(8,0.7, 0.6),0.252591736
(8,0.7, 0.7),0.263373396
(8,0.7, 0.8),0.291611109
(8,0.7, 0.9),0.257163346
(8,0.7, 1.0),0.342521082
(8,0.8, 0.1),0.24946524
(8,0.8, 0.2),0.24452234
(8,0.8, 0.3),0.216705208
(8,0.8, 0.4),0.256756518
(8,0.8, 0.5),0.255717768
(8,0.8, 0.6),0.261497091
(8,0.8, 0.7),0.270060291
(8,0.8, 0.8),0.258601094
(8,0.8, 0.9),0.287011879
(8,0.8, 1.0),0.275886402
(8,0.9, 0.1),0.239250281
(8,0.9, 0.2),0.230849612
(8,0.9, 0.3),0.262744893
(8,0.9, 0.4),0.263982831
(8,0.9, 0.5),0.245740693
(8,0.9, 0.6),0.256387949
(8,0.9, 0.7),0.273889607
(8,0.9, 0.8),0.245190406
(8,0.9, 0.9),0.255193497
(8,0.9, 1.0),0.287065723
(8,1, 0.1),0.248345298
(8,1, 0.2),0.219023888
(8,1, 0.3),0.253199939
(8,1, 0.4),0.260029431
(8,1, 0.5),0.269806892
(8,1, 0.6),0.242870489
(8,1, 0.7),0.245052888
(8,1, 0.8),0.249720565
(8,1, 0.9),0.252855513
(8,1, 1.0),0.21814164
(9,0.1, 0.1),0.231724494
(9,0.1, 0.2),0.243717206
(9,0.1, 0.3),0.259347349
(9,0.1, 0.4),0.244665109
(9,0.1, 0.5),0.279182495
(9,0.1, 0.6),0.273718587
(9,0.1, 0.7),0.26056661
(9,0.1, 0.8),0.245230429
(9,0.1, 0.9),0.270978259
(9,0.1, 1.0),0.252262456
(9,0.2, 0.1),0.258201545
(9,0.2, 0.2),0.23133998
(9,0.2, 0.3),0.246115158
(9,0.2, 0.4),0.2396445
(9,0.2, 0.5),0.241347224
(9,0.2, 0.6),0.238503376
(9,0.2, 0.7),0.269625029
(9,0.2, 0.8),0.263930465
(9,0.2, 0.9),0.257657052
(9,0.2, 1.0),0.30330894
(9,0.3, 0.1),0.272134951
(9,0.3, 0.2),0.227831893
(9,0.3, 0.3),0.240489965
(9,0.3, 0.4),0.251975142
(9,0.3, 0.5),0.265460575
(9,0.3, 0.6),0.264638605
(9,0.3, 0.7),0.240832536
(9,0.3, 0.8),0.283213
(9,0.3, 0.9),0.257595069
(9,0.3, 1.0),0.368943375
(9,0.4, 0.1),0.245215657
(9,0.4, 0.2),0.251936689
(9,0.4, 0.3),0.254296056
(9,0.4, 0.4),0.248293288
(9,0.4, 0.5),0.257087057
(9,0.4, 0.6),0.267238875
(9,0.4, 0.7),0.320620899
(9,0.4, 0.8),0.289453697
(9,0.4, 0.9),0.262502167
(9,0.4, 1.0),0.371316687
(9,0.5, 0.1),0.240256778
(9,0.5, 0.2),0.243270764
(9,0.5, 0.3),0.23873078
(9,0.5, 0.4),0.250478324
(9,0.5, 0.5),0.257899885
(9,0.5, 0.6),0.272933479
(9,0.5, 0.7),0.301471491
(9,0.5, 0.8),0.274430097
(9,0.5, 0.9),0.313426489
(9,0.5, 1.0),0.341217811
(9,0.6, 0.1),0.259496062
(9,0.6, 0.2),0.254693668
(9,0.6, 0.3),0.259620011
(9,0.6, 0.4),0.245036841
(9,0.6, 0.5),0.264049267
(9,0.6, 0.6),0.261276197
(9,0.6, 0.7),0.290216027
(9,0.6, 0.8),0.301487076
(9,0.6, 0.9),0.296802818
(9,0.6, 1.0),0.337105424
(9,0.7, 0.1),0.245059587
(9,0.7, 0.2),0.25080141
(9,0.7, 0.3),0.267185016
(9,0.7, 0.4),0.268244599
(9,0.7, 0.5),0.264839426
(9,0.7, 0.6),0.28908519
(9,0.7, 0.7),0.316644394
(9,0.7, 0.8),0.29468181
(9,0.7, 0.9),0.297302099
(9,0.7, 1.0),0.278358181
(9,0.8, 0.1),0.261160375
(9,0.8, 0.2),0.26863371
(9,0.8, 0.3),0.238978761
(9,0.8, 0.4),0.259750329
(9,0.8, 0.5),0.264313054
(9,0.8, 0.6),0.278304658
(9,0.8, 0.7),0.248498029
(9,0.8, 0.8),0.294724036
(9,0.8, 0.9),0.278612179
(9,0.8, 1.0),0.277984805
(9,0.9, 0.1),0.245405832
(9,0.9, 0.2),0.249664693
(9,0.9, 0.3),0.242878157
(9,0.9, 0.4),0.251214936
(9,0.9, 0.5),0.2959268
